时间 (秒),前车位置 (米),后车位置 (米),前车速度 (米/秒),后车速度 (米/秒),后车加速度 (米/秒²),两车间距
9.87,260.76,192.23,33.33,27.60,1.15,68.53
9.88,261.09,192.51,33.34,27.61,1.15,68.58
9.89,261.42,192.78,33.36,27.62,1.15,68.64
9.90,261.76,193.06,33.37,27.63,1.15,68.70
9.91,262.09,193.33,33.38,27.64,1.15,68.76
9.92,262.42,193.61,33.40,27.66,1.15,68.81
9.93,262.76,193.89,33.41,27.67,1.15,68.87
9.94,263.09,194.16,33.43,27.68,1.15,68.93
9.95,263.43,194.44,33.44,27.69,1.15,68.99
9.96,263.76,194.72,33.45,27.70,1.15,69.04
9.97,264.10,195.00,33.47,27.71,1.15,69.10
9.98,264.43,195.27,33.48,27.73,1.15,69.16
9.99,264.76,195.55,33.50,27.74,1.15,69.22
10.00,265.10,195.83,33.51,27.75,1.15,69.27
